timestamp,pitch,roll,yaw,x,y,z
56407,-0.0703,-0.0512,-1.8319,-0.0898,-0.0898,-1.0069
56427,-0.0669,-0.0496,-1.8281,-0.0679,-0.0679,-1.0039
56448,-0.0650,-0.0473,-1.8270,-0.0449,-0.0449,-0.9778
56468,-0.0655,-0.0457,-1.8281,-0.0378,-0.0378,-0.9698
56488,-0.0673,-0.0456,-1.8303,-0.0339,-0.0339,-0.9788
56508,-0.0694,-0.0468,-1.8328,-0.0308,-0.0308,-0.9988
56528,-0.0706,-0.0479,-1.8354,-0.0278,-0.0278,-1.0130
56548,-0.0706,-0.0484,-1.8378,-0.0320,-0.0320,-0.9820
56569,-0.0700,-0.0488,-1.8390,-0.0308,-0.0308,-0.9820
56589,-0.0698,-0.0494,-1.8380,-0.0369,-0.0369,-0.9969
56609,-0.0701,-0.0499,-1.8358,-0.0398,-0.0398,-0.9949
56629,-0.0709,-0.0500,-1.8328,-0.0469,-0.0469,-1.0088
56649,-0.0718,-0.0499,-1.8300,-0.0449,-0.0449,-1.0039
56670,-0.0731,-0.0493,-1.8274,-0.0469,-0.0469,-0.9959
56690,-0.0740,-0.0484,-1.8254,-0.0420,-0.0420,-1.0008
56710,-0.0745,-0.0473,-1.8231,-0.0359,-0.0359,-0.9949
56730,-0.0753,-0.0459,-1.8205,-0.0369,-0.0369,-0.9868
56750,-0.0763,-0.0443,-1.8175,-0.0339,-0.0339,-0.9749
56771,-0.0776,-0.0428,-1.8146,-0.0469,-0.0469,-0.9949
56791,-0.0785,-0.0418,-1.8119,-0.0588,-0.0588,-0.9959
56811,-0.0787,-0.0416,-1.8091,-0.0688,-0.0688,-1.0059
56831,-0.0780,-0.0424,-1.8065,-0.0840,-0.0840,-0.9930
56851,-0.0767,-0.0434,-1.8047,-0.0989,-0.0989,-0.9778
56871,-0.0754,-0.0442,-1.8036,-0.2168,-0.2168,-1.0340
56892,-0.0693,-0.0456,-1.8039,-0.0728,-0.0728,-1.0598
56912,-0.0674,-0.0454,-1.8046,-0.0608,-0.0608,-0.9300
56932,-0.0638,-0.0450,-1.8064,-0.0618,-0.0618,-0.9558
56952,-0.0632,-0.0449,-1.8075,-0.0469,-0.0469,-0.9720
56972,-0.0640,-0.0451,-1.8087,-0.0430,-0.0430,-0.9978
56993,-0.0652,-0.0447,-1.8103,-0.0398,-0.0398,-1.0249
57013,-0.0671,-0.0435,-1.8126,-0.0330,-0.0330,-1.0069
57033,-0.0687,-0.0419,-1.8150,-0.0220,-0.0220,-0.9920
57053,-0.0695,-0.0406,-1.8168,-0.0168,-0.0168,-0.8828
57073,-0.0715,-0.0415,-1.8184,-0.0579,-0.0579,-0.9959
57094,-0.0740,-0.0422,-1.8227,-0.0579,-0.0579,-0.9888
57114,-0.0763,-0.0437,-1.8255,-0.0430,-0.0430,-1.0369
57134,-0.0780,-0.0439,-1.8266,-0.0508,-0.0508,-1.0240
57154,-0.0793,-0.0439,-1.8254,-0.0630,-0.0630,-0.9959
57174,-0.0810,-0.0439,-1.8236,-0.0789,-0.0789,-0.9998
57194,-0.0817,-0.0442,-1.8221,-0.0928,-0.0928,-0.9888
57215,-0.0815,-0.0451,-1.8215,-0.0979,-0.0979,-0.9798
57235,-0.0808,-0.0462,-1.8222,-0.0979,-0.0979,-0.9839
57255,-0.0800,-0.0469,-1.8240,-0.0889,-0.0889,-0.9949
57275,-0.0771,-0.0488,-1.8269,-0.0740,-0.0740,-0.9978
57295,-0.0756,-0.0488,-1.8303,-0.0549,-0.0549,-0.9988
57316,-0.0761,-0.0471,-1.8339,-0.0369,-0.0369,-0.9988
57336,-0.0768,-0.0451,-1.8378,-0.0220,-0.0220,-0.9930
57356,-0.0776,-0.0432,-1.8418,-0.0068,-0.0068,-0.9768
57376,-0.0783,-0.0419,-1.8455,0.0049,0.0049,-0.9820
57396,-0.0786,-0.0412,-1.8488,0.0068,0.0068,-0.9698
57417,-0.0793,-0.0403,-1.8513,-0.0010,-0.0010,-0.9588
57437,-0.0805,-0.0402,-1.8525,-0.0149,-0.0149,-0.9829
57457,-0.0820,-0.0412,-1.8528,-0.0359,-0.0359,-0.9798
57477,-0.0844,-0.0423,-1.8520,-0.0549,-0.0549,-0.9969
57497,-0.0873,-0.0436,-1.8503,-0.0769,-0.0769,-0.9868
57517,-0.0899,-0.0449,-1.8477,-0.0859,-0.0859,-1.0078
57538,-0.0921,-0.0459,-1.8445,-0.0798,-0.0798,-1.0188
57558,-0.0935,-0.0463,-1.8415,-0.0579,-0.0579,-1.0059
57578,-0.0930,-0.0451,-1.8391,-0.0178,-0.0178,-0.9739
57598,-0.0906,-0.0430,-1.8375,0.0608,0.0608,-1.0440
57618,-0.0869,-0.0401,-1.8391,0.0549,0.0549,-1.0979
57639,-0.0845,-0.0360,-1.8440,0.0110,0.0110,-0.9329
57659,-0.0882,-0.0361,-1.8472,-0.0188,-0.0188,-0.8548
57679,-0.0957,-0.0390,-1.8460,-0.0518,-0.0518,-0.9829
57699,-0.0997,-0.0433,-1.8402,-0.0889,-0.0889,-1.0408
57719,-0.0974,-0.0457,-1.8332,-0.0869,-0.0869,-1.0349
57739,-0.0924,-0.0464,-1.8274,-0.0708,-0.0708,-1.0130
57760,-0.0879,-0.0463,-1.8240,-0.0640,-0.0640,-0.9778
57780,-0.0851,-0.0461,-1.8231,-0.0559,-0.0559,-0.9600
57800,-0.0843,-0.0470,-1.8237,-0.0408,-0.0408,-0.9820
57820,-0.0844,-0.0487,-1.8255,-0.0378,-0.0378,-1.0030
57840,-0.0852,-0.0500,-1.8279,-0.0420,-0.0420,-0.9920
57861,-0.0858,-0.0510,-1.8297,-0.0420,-0.0420,-0.9959
57881,-0.0854,-0.0516,-1.8303,-0.0388,-0.0388,-1.0078
57901,-0.0840,-0.0515,-1.8297,-0.0349,-0.0349,-0.9969
57921,-0.0827,-0.0509,-1.8280,-0.0349,-0.0349,-0.9839
57941,-0.0818,-0.0506,-1.8260,-0.0398,-0.0398,-0.9868
57962,-0.0818,-0.0507,-1.8238,-0.0420,-0.0420,-0.9949
57982,-0.0820,-0.0505,-1.8222,-0.0430,-0.0430,-0.9978
58002,-0.0817,-0.0503,-1.8212,-0.0420,-0.0420,-0.9868
58022,-0.0818,-0.0498,-1.8204,-0.0518,-0.0518,-0.9668
58042,-0.0823,-0.0499,-1.8190,-0.0618,-0.0618,-0.9810
58063,-0.0826,-0.0505,-1.8172,-0.0769,-0.0769,-1.0030
58083,-0.0825,-0.0513,-1.8152,-0.0999,-0.0999,-0.9988
58103,-0.0821,-0.0518,-1.8134,-0.1028,-0.1028,-1.0039
58123,-0.0810,-0.0521,-1.8120,-0.1108,-0.1108,-0.9939
58143,-0.0791,-0.0532,-1.8118,-0.1108,-0.1108,-0.9720
58163,-0.0772,-0.0550,-1.8123,-0.1548,-0.1548,-1.0828
58184,-0.0731,-0.0548,-1.8134,-0.0139,-0.0139,-1.0340
58204,-0.0722,-0.0547,-1.8146,-0.0449,-0.0449,-0.9739
58224,-0.0687,-0.0556,-1.8147,-0.0549,-0.0549,-0.9698
58244,-0.0671,-0.0561,-1.8143,-0.0559,-0.0559,-0.9610
58264,-0.0669,-0.0568,-1.8135,-0.0588,-0.0588,-0.9849
58285,-0.0685,-0.0572,-1.8133,-0.0530,-0.0530,-1.0130
58305,-0.0706,-0.0568,-1.8140,-0.0459,-0.0459,-1.0340
58325,-0.0723,-0.0556,-1.8152,-0.0469,-0.0469,-0.9939
58345,-0.0732,-0.0541,-1.8168,-0.0588,-0.0588,-0.9248
58365,-0.0737,-0.0538,-1.8184,-0.0818,-0.0818,-0.9720
58386,-0.0766,-0.0542,-1.8226,-0.0769,-0.0769,-0.9759
58406,-0.0787,-0.0550,-1.8259,-0.0779,-0.0779,-1.0249
58426,-0.0803,-0.0558,-1.8275,-0.0718,-0.0718,-1.0198
58446,-0.0806,-0.0561,-1.8275,-0.0828,-0.0828,-1.0078
58466,-0.0810,-0.0558,-1.8269,-0.0879,-0.0879,-1.0078
58487,-0.0807,-0.0552,-1.8269,-0.0979,-0.0979,-0.9969
58507,-0.0800,-0.0543,-1.8277,-0.0989,-0.0989,-0.9698
58527,-0.0788,-0.0537,-1.8297,-0.0928,-0.0928,-0.9868
58547,-0.0776,-0.0528,-1.8325,-0.0798,-0.0798,-0.9959
58567,-0.0741,-0.0524,-1.8366,-0.0630,-0.0630,-0.9868
58587,-0.0730,-0.0504,-1.8415,-0.0408,-0.0408,-0.9969
58608,-0.0733,-0.0478,-1.8466,-0.0220,-0.0220,-0.9969
58628,-0.0739,-0.0450,-1.8517,-0.0068,-0.0068,-0.9898
58648,-0.0746,-0.0424,-1.8564,0.0078,0.0078,-0.9849
58668,-0.0753,-0.0402,-1.8607,0.0139,0.0139,-0.9810
58688,-0.0760,-0.0376,-1.8643,0.0149,0.0149,-0.9710
58709,-0.0767,-0.0364,-1.8666,0.0078,0.0078,-0.9668
58729,-0.0781,-0.0357,-1.8672,-0.0068,-0.0068,-0.9649
58749,-0.0805,-0.0354,-1.8657,-0.0239,-0.0239,-0.9710
58769,-0.0836,-0.0357,-1.8619,-0.0398,-0.0398,-0.9798
58789,-0.0871,-0.0363,-1.8563,-0.0559,-0.0559,-1.0108
58810,-0.0901,-0.0368,-1.8501,-0.0698,-0.0698,-1.0130
58830,-0.0920,-0.0367,-1.8445,-0.0649,-0.0649,-1.0030
58850,-0.0924,-0.0361,-1.8399,-0.0269,-0.0269,-1.0030
58870,-0.0909,-0.0354,-1.8372,0.0149,0.0149,-0.9939
58890,-0.0882,-0.0342,-1.8371,0.0718,0.0718,-1.0418
58911,-0.0844,-0.0323,-1.8406,0.0530,0.0530,-1.0540
58931,-0.0830,-0.0314,-1.8463,0.0110,0.0110,-0.9080
58951,-0.0869,-0.0343,-1.8492,-0.0298,-0.0298,-0.8899
58971,-0.0935,-0.0391,-1.8467,-0.0618,-0.0618,-1.0279
58991,-0.0960,-0.0433,-1.8405,-0.0969,-0.0969,-1.0249
59012,-0.0934,-0.0454,-1.8331,-0.0889,-0.0889,-1.0249
59032,-0.0892,-0.0458,-1.8271,-0.0728,-0.0728,-1.0108
59052,-0.0862,-0.0455,-1.8240,-0.0569,-0.0569,-0.9678
59072,-0.0852,-0.0453,-1.8230,-0.0449,-0.0449,-0.9668
59092,-0.0856,-0.0463,-1.8232,-0.0398,-0.0398,-0.9798
59113,-0.0865,-0.0483,-1.8242,-0.0349,-0.0349,-1.0208
59133,-0.0871,-0.0500,-1.8254,-0.0320,-0.0320,-1.0130
59153,-0.0872,-0.0506,-1.8263,-0.0339,-0.0339,-0.9930
59173,-0.0867,-0.0505,-1.8258,-0.0298,-0.0298,-0.9878
59193,-0.0854,-0.0507,-1.8237,-0.0288,-0.0288,-0.9839
59213,-0.0842,-0.0505,-1.8205,-0.0330,-0.0330,-0.9859
59234,-0.0835,-0.0506,-1.8169,-0.0369,-0.0369,-0.9788
59254,-0.0838,-0.0508,-1.8137,-0.0430,-0.0430,-0.9859
59274,-0.0848,-0.0512,-1.8113,-0.0439,-0.0439,-0.9839
59294,-0.0857,-0.0512,-1.8092,-0.0420,-0.0420,-0.9920
59314,-0.0867,-0.0511,-1.8072,-0.0498,-0.0498,-0.9849
59335,-0.0881,-0.0513,-1.8049,-0.0579,-0.0579,-0.9878
59355,-0.0895,-0.0518,-1.8026,-0.0789,-0.0789,-0.9998
59375,-0.0907,-0.0523,-1.8002,-0.1008,-0.1008,-0.9988
59395,-0.0912,-0.0527,-1.7983,-0.1238,-0.1238,-0.9898
59415,-0.0910,-0.0534,-1.7971,-0.1360,-0.1360,-0.9710
59436,-0.0898,-0.0544,-1.7974,-0.1218,-0.1218,-1.0379
59456,-0.0867,-0.0559,-1.7989,-0.1309,-0.1309,-0.8240
59476,-0.0843,-0.0562,-1.8016,-0.0969,-0.0969,-1.0650
59496,-0.0809,-0.0541,-1.8051,-0.0469,-0.0469,-1.0059
59516,-0.0799,-0.0526,-1.8073,-0.0298,-0.0298,-0.9710
59536,-0.0790,-0.0505,-1.8084,-0.0349,-0.0349,-0.9710
59557,-0.0791,-0.0492,-1.8086,-0.0320,-0.0320,-0.9969
59577,-0.0783,-0.0477,-1.8094,-0.0339,-0.0339,-0.9888
59597,-0.0774,-0.0466,-1.8102,-0.0359,-0.0359,-0.9729
59617,-0.0761,-0.0460,-1.8112,-0.0498,-0.0498,-0.9600
59637,-0.0753,-0.0468,-1.8115,-0.0750,-0.0750,-0.8748
59658,-0.0753,-0.0482,-1.8109,-0.0439,-0.0439,-1.0559
59678,-0.0777,-0.0485,-1.8106,-0.0630,-0.0630,-0.9920
59698,-0.0795,-0.0490,-1.8100,-0.0649,-0.0649,-1.0098
59718,-0.0814,-0.0490,-1.8095,-0.0789,-0.0789,-0.9810
59738,-0.0829,-0.0503,-1.8085,-0.0989,-0.0989,-1.0169
59759,-0.0838,-0.0516,-1.8074,-0.1089,-0.1089,-0.9939
59779,-0.0836,-0.0526,-1.8069,-0.1160,-0.1160,-0.9969
59799,-0.0821,-0.0532,-1.8075,-0.1050,-0.1050,-1.0030
59819,-0.0801,-0.0530,-1.8096,-0.0859,-0.0859,-0.9920
59839,-0.0784,-0.0514,-1.8130,-0.0618,-0.0618,-0.9798
59860,-0.0779,-0.0494,-1.8171,-0.0339,-0.0339,-0.9898
59880,-0.0783,-0.0473,-1.8217,-0.0159,-0.0159,-0.9810
59900,-0.0795,-0.0452,-1.8260,-0.0059,-0.0059,-0.9888
59920,-0.0809,-0.0435,-1.8298,-0.0010,-0.0010,-0.9859
59940,-0.0826,-0.0418,-1.8330,0.0020,0.0020,-0.9710
59960,-0.0844,-0.0403,-1.8354,-0.0029,-0.0029,-0.9658
59981,-0.0867,-0.0392,-1.8370,-0.0129,-0.0129,-0.9688
60001,-0.0896,-0.0387,-1.8371,-0.0298,-0.0298,-0.9778
60021,-0.0932,-0.0387,-1.8358,-0.0408,-0.0408,-0.9878
60041,-0.0971,-0.0389,-1.8338,-0.0508,-0.0508,-1.0069
60061,-0.1007,-0.0391,-1.8311,-0.0540,-0.0540,-1.0159
60082,-0.1035,-0.0388,-1.8280,-0.0569,-0.0569,-1.0139
60102,-0.1064,-0.0383,-1.8246,-0.0498,-0.0498,-1.0088
60122,-0.1072,-0.0373,-1.8214,-0.0308,-0.0308,-0.9820
60142,-0.1054,-0.0363,-1.8192,0.0088,0.0088,-0.9859
60162,-0.1019,-0.0354,-1.8193,0.0669,0.0669,-1.0769
60183,-0.0974,-0.0330,-1.8235,0.0398,0.0398,-1.0340
60203,-0.0961,-0.0313,-1.8299,0.0000,0.0000,-0.8789
60223,-0.1003,-0.0336,-1.8331,-0.0398,-0.0398,-0.8748
60243,-0.1060,-0.0383,-1.8310,-0.0698,-0.0698,-1.0198
60263,-0.1071,-0.0429,-1.8249,-0.0908,-0.0908,-1.0440
60283,-0.1035,-0.0451,-1.8181,-0.0850,-0.0850,-1.0259
60304,-0.0982,-0.0454,-1.8135,-0.0649,-0.0649,-1.0069
60324,-0.0943,-0.0450,-1.8119,-0.0508,-0.0508,-0.9678
60344,-0.0928,-0.0452,-1.8123,-0.0408,-0.0408,-0.9639
60364,-0.0932,-0.0466,-1.8138,-0.0330,-0.0330,-0.9778
60384,-0.0939,-0.0487,-1.8157,-0.0349,-0.0349,-1.0039
60405,-0.0944,-0.0504,-1.8176,-0.0388,-0.0388,-0.9969
60425,-0.0945,-0.0517,-1.8192,-0.0420,-0.0420,-0.9939
60445,-0.0937,-0.0525,-1.8194,-0.0408,-0.0408,-0.9959
60465,-0.0924,-0.0530,-1.8181,-0.0439,-0.0439,-0.9898
60485,-0.0916,-0.0533,-1.8159,-0.0420,-0.0420,-0.9878
60506,-0.0913,-0.0536,-1.8131,-0.0408,-0.0408,-0.9868
60526,-0.0915,-0.0540,-1.8105,-0.0420,-0.0420,-0.9878
60546,-0.0918,-0.0543,-1.8082,-0.0430,-0.0430,-0.9920
60566,-0.0921,-0.0545,-1.8062,-0.0439,-0.0439,-0.9810
60586,-0.0926,-0.0547,-1.8040,-0.0469,-0.0469,-0.9878
60607,-0.0934,-0.0549,-1.8015,-0.0618,-0.0618,-1.0020
60627,-0.0941,-0.0549,-1.7991,-0.0779,-0.0779,-1.0049
60647,-0.0946,-0.0543,-1.7974,-0.0999,-0.0999,-1.0169
60667,-0.0943,-0.0534,-1.7970,-0.1189,-0.1189,-0.9768
60687,-0.0928,-0.0523,-1.7981,-0.1248,-0.1248,-0.9710
60707,-0.0905,-0.0522,-1.8002,-0.1150,-0.1150,-1.1968
60728,-0.0839,-0.0514,-1.8028,-0.0168,-0.0168,-0.9300
60748,-0.0825,-0.0521,-1.8063,-0.0688,-0.0688,-0.9698
60768,-0.0791,-0.0507,-1.8100,-0.0608,-0.0608,-0.9720
60788,-0.0779,-0.0509,-1.8124,-0.0369,-0.0369,-0.9969
60808,-0.0766,-0.0504,-1.8139,-0.0430,-0.0430,-1.0078
60829,-0.0754,-0.0499,-1.8147,-0.0330,-0.0330,-0.9969
60849,-0.0757,-0.0487,-1.8153,-0.0378,-0.0378,-0.9930
60869,-0.0766,-0.0475,-1.8155,-0.0388,-0.0388,-0.9788
60889,-0.0770,-0.0462,-1.8156,-0.0960,-0.0960,-0.9219
60909,-0.0768,-0.0472,-1.8163,-0.0669,-0.0669,-1.0120
60930,-0.0793,-0.0466,-1.8176,-0.0649,-0.0649,-0.9409
60950,-0.0817,-0.0474,-1.8182,-0.0859,-0.0859,-1.0049
60970,-0.0844,-0.0479,-1.8179,-0.0828,-0.0828,-1.0428
60990,-0.0853,-0.0488,-1.8165,-0.0969,-0.0969,-0.9988
61010,-0.0858,-0.0496,-1.8156,-0.0950,-0.0950,-1.0149
61030,-0.0852,-0.0496,-1.8155,-0.1018,-0.1018,-0.9978
61051,-0.0837,-0.0495,-1.8169,-0.0908,-0.0908,-0.9829
61071,-0.0816,-0.0496,-1.8194,-0.0789,-0.0789,-0.9768
61091,-0.0798,-0.0494,-1.8229,-0.0640,-0.0640,-0.9729
61111,-0.0773,-0.0499,-1.8269,-0.0540,-0.0540,-0.9759
61131,-0.0771,-0.0495,-1.8311,-0.0398,-0.0398,-0.9949
61152,-0.0783,-0.0485,-1.8354,-0.0269,-0.0269,-0.9910
61172,-0.0798,-0.0475,-1.8394,-0.0139,-0.0139,-0.9978
61192,-0.0813,-0.0466,-1.8434,-0.0078,-0.0078,-0.9859
61212,-0.0828,-0.0457,-1.8469,-0.0078,-0.0078,-0.9749
61232,-0.0841,-0.0454,-1.8491,-0.0139,-0.0139,-0.9788
61253,-0.0855,-0.0453,-1.8502,-0.0259,-0.0259,-0.9798
61273,-0.0871,-0.0453,-1.8497,-0.0359,-0.0359,-0.9829
61293,-0.0892,-0.0452,-1.8481,-0.0549,-0.0549,-0.9920
61313,-0.0914,-0.0449,-1.8455,-0.0659,-0.0659,-0.9978
61333,-0.0933,-0.0447,-1.8423,-0.0718,-0.0718,-1.0088
61354,-0.0944,-0.0443,-1.8390,-0.0698,-0.0698,-1.0139
61374,-0.0966,-0.0447,-1.8356,-0.0659,-0.0659,-0.9978
61394,-0.0962,-0.0441,-1.8324,-0.0469,-0.0469,-0.9798
61414,-0.0934,-0.0435,-1.8303,-0.0068,-0.0068,-0.9969
61434,-0.0890,-0.0426,-1.8301,0.0530,0.0530,-1.0349
61454,-0.0836,-0.0409,-1.8334,0.0679,0.0679,-1.0738
61475,-0.0795,-0.0388,-1.8397,0.0139,0.0139,-0.9639
61495,-0.0811,-0.0397,-1.8438,-0.0339,-0.0339,-0.8770
61515,-0.0867,-0.0431,-1.8423,-0.0769,-0.0769,-0.9759
61535,-0.0900,-0.0465,-1.8349,-0.1099,-0.1099,-1.0440
61555,-0.0876,-0.0479,-1.8260,-0.1128,-0.1128,-1.0288
61576,-0.0820,-0.0471,-1.8189,-0.0908,-0.0908,-0.9939
61596,-0.0766,-0.0455,-1.8153,-0.0669,-0.0669,-0.9629
61616,-0.0739,-0.0442,-1.8151,-0.0459,-0.0459,-0.9549
61636,-0.0737,-0.0441,-1.8166,-0.0369,-0.0369,-0.9739
61656,-0.0751,-0.0451,-1.8189,-0.0308,-0.0308,-0.9898
61677,-0.0771,-0.0464,-1.8211,-0.0330,-0.0330,-1.0130
61697,-0.0784,-0.0471,-1.8233,-0.0308,-0.0308,-1.0139
61717,-0.0784,-0.0470,-1.8249,-0.0278,-0.0278,-0.9959
61737,-0.0775,-0.0465,-1.8259,-0.0178,-0.0178,-0.9810
61757,-0.0759,-0.0460,-1.8263,-0.0149,-0.0149,-0.9849
61778,-0.0742,-0.0466,-1.8266,-0.0239,-0.0239,-0.9829
61798,-0.0733,-0.0478,-1.8270,-0.0339,-0.0339,-0.9829
61818,-0.0730,-0.0491,-1.8274,-0.0420,-0.0420,-0.9868
61838,-0.0729,-0.0501,-1.8274,-0.0459,-0.0459,-0.9930
61858,-0.0726,-0.0509,-1.8272,-0.0459,-0.0459,-0.9930
61878,-0.0723,-0.0513,-1.8262,-0.0540,-0.0540,-0.9829
61899,-0.0731,-0.0516,-1.8244,-0.0630,-0.0630,-0.9868
61919,-0.0749,-0.0518,-1.8224,-0.0798,-0.0798,-0.9839
61939,-0.0771,-0.0524,-1.8207,-0.0898,-0.0898,-0.9949
61959,-0.0800,-0.0525,-1.8197,-0.0969,-0.0969,-0.9910
61979,-0.0825,-0.0532,-1.8196,-0.1028,-0.1028,-0.9839
62000,-0.0853,-0.0535,-1.8201,-0.0708,-0.0708,-1.0249
62020,-0.0866,-0.0539,-1.8207,-0.0918,-0.0918,-0.7749
62040,-0.0885,-0.0567,-1.8219,-0.0979,-0.0979,-1.0918
62060,-0.0920,-0.0574,-1.8239,-0.0688,-0.0688,-0.9029
62080,-0.0959,-0.0613,-1.8241,-0.0618,-0.0618,-1.0418
62101,-0.0994,-0.0640,-1.8244,-0.0840,-0.0840,-1.0188
62121,-0.1012,-0.0657,-1.8249,-0.0759,-0.0759,-1.0120
62141,-0.1022,-0.0661,-1.8259,-0.0679,-0.0679,-1.0130
62161,-0.1023,-0.0654,-1.8269,-0.0540,-0.0540,-0.9878
62181,-0.1019,-0.0639,-1.8277,-0.0669,-0.0669,-1.0418
62201,-0.1007,-0.0641,-1.8289,-0.0828,-0.0828,-0.8770
62222,-0.1023,-0.0647,-1.8299,-0.0808,-0.0808,-0.9829
62242,-0.1034,-0.0648,-1.8312,-0.0879,-0.0879,-0.9939
62262,-0.1049,-0.0652,-1.8316,-0.0869,-0.0869,-1.0408
62282,-0.1050,-0.0646,-1.8322,-0.0950,-0.0950,-0.9810
62302,-0.1049,-0.0645,-1.8330,-0.0898,-0.0898,-1.0030
62323,-0.1048,-0.0640,-1.8345,-0.1018,-0.1018,-0.9749
62343,-0.1047,-0.0642,-1.8362,-0.0960,-0.0960,-0.9749
62363,-0.1032,-0.0656,-1.8380,-0.0969,-0.0969,-0.9829
62383,-0.1011,-0.0670,-1.8402,-0.0908,-0.0908,-0.9888
62403,-0.0984,-0.0677,-1.8427,-0.0840,-0.0840,-0.9888
62424,-0.0962,-0.0678,-1.8457,-0.0750,-0.0750,-0.9910
62444,-0.0951,-0.0670,-1.8491,-0.0618,-0.0618,-1.0059
62464,-0.0953,-0.0658,-1.8530,-0.0439,-0.0439,-1.0169
62484,-0.0965,-0.0644,-1.8571,-0.0298,-0.0298,-1.0030
62504,-0.0979,-0.0623,-1.8613,-0.0188,-0.0188,-0.9839
62524,-0.0990,-0.0601,-1.8654,-0.0129,-0.0129,-0.9629
62545,-0.1000,-0.0583,-1.8686,-0.0198,-0.0198,-0.9478
62565,-0.1013,-0.0574,-1.8705,-0.0308,-0.0308,-0.9568
62585,-0.1031,-0.0575,-1.8709,-0.0459,-0.0459,-0.9588
62605,-0.1053,-0.0581,-1.8696,-0.0679,-0.0679,-0.9698
62625,-0.1080,-0.0592,-1.8668,-0.0808,-0.0808,-0.9898
62646,-0.1107,-0.0604,-1.8632,-0.0908,-0.0908,-0.9930
62666,-0.1128,-0.0613,-1.8592,-0.0940,-0.0940,-1.0008
62686,-0.1145,-0.0622,-1.8552,-0.0808,-0.0808,-0.9888
62706,-0.1138,-0.0620,-1.8519,-0.0439,-0.0439,-0.9939
62726,-0.1109,-0.0614,-1.8507,0.0110,0.0110,-1.0369
62747,-0.1061,-0.0597,-1.8534,0.0459,0.0459,-1.1170
62767,-0.1017,-0.0571,-1.8602,0.0029,0.0029,-0.9778
62787,-0.1021,-0.0562,-1.8672,-0.0308,-0.0308,-0.8228
62807,-0.1082,-0.0591,-1.8691,-0.0608,-0.0608,-0.9019
62827,-0.1147,-0.0642,-1.8646,-0.0898,-0.0898,-1.0598
62847,-0.1155,-0.0676,-1.8564,-0.1079,-0.1079,-1.0640
62868,-0.1121,-0.0675,-1.8489,-0.0918,-0.0918,-1.0259
62888,-0.1075,-0.0662,-1.8432,-0.0818,-0.0818,-1.0159
62908,-0.1034,-0.0649,-1.8400,-0.0740,-0.0740,-0.9649
62928,-0.0996,-0.0646,-1.8391,-0.0649,-0.0649,-0.9429
62948,-0.0963,-0.0653,-1.8390,-0.0549,-0.0549,-0.9849
62969,-0.0938,-0.0671,-1.8389,-0.0508,-0.0508,-1.0139
62989,-0.0916,-0.0678,-1.8388,-0.0518,-0.0518,-0.9898
63009,-0.0897,-0.0676,-1.8382,-0.0549,-0.0549,-0.9878
63029,-0.0882,-0.0670,-1.8368,-0.0559,-0.0559,-0.9810
63049,-0.0876,-0.0664,-1.8343,-0.0588,-0.0588,-0.9810
63070,-0.0878,-0.0657,-1.8313,-0.0640,-0.0640,-0.9788
63090,-0.0885,-0.0652,-1.8283,-0.0750,-0.0750,-0.9920
63110,-0.0893,-0.0647,-1.8263,-0.0779,-0.0779,-0.9949
63130,-0.0897,-0.0643,-1.8253,-0.0718,-0.0718,-0.9998
63150,-0.0886,-0.0639,-1.8255,-0.0659,-0.0659,-1.0098
63171,-0.0864,-0.0634,-1.8267,-0.0728,-0.0728,-0.9868
63191,-0.0853,-0.0626,-1.8280,-0.0818,-0.0818,-0.9749
63211,-0.0845,-0.0623,-1.8296,-0.0908,-0.0908,-0.9949
63231,-0.0834,-0.0626,-1.8312,-0.1038,-0.1038,-1.0059
63251,-0.0815,-0.0629,-1.8332,-0.1069,-0.1069,-0.9959
63271,-0.0797,-0.0628,-1.8359,-0.0969,-0.0969,-0.9849
63292,-0.0783,-0.0618,-1.8390,-0.2488,-0.2488,-0.9749
63312,-0.0718,-0.0625,-1.8437,-0.0879,-0.0879,-0.9898
63332,-0.0709,-0.0603,-1.8469,-0.0330,-0.0330,-0.9409
63352,-0.0680,-0.0596,-1.8499,-0.0549,-0.0549,-0.9788
63372,-0.0675,-0.0593,-1.8529,-0.0398,-0.0398,-0.9930
63393,-0.0676,-0.0589,-1.8560,-0.0479,-0.0479,-0.9768
63413,-0.0694,-0.0586,-1.8585,-0.0408,-0.0408,-1.0020
63433,-0.0717,-0.0575,-1.8598,-0.0398,-0.0398,-1.0078
63453,-0.0736,-0.0562,-1.8604,-0.0449,-0.0449,-0.9930
63473,-0.0749,-0.0548,-1.8608,-0.0298,-0.0298,-1.0259
63494,-0.0752,-0.0556,-1.8617,-0.0630,-0.0630,-0.9829
63514,-0.0788,-0.0552,-1.8628,-0.0718,-0.0718,-0.9539
63534,-0.0817,-0.0561,-1.8635,-0.0718,-0.0718,-1.0149
63554,-0.0853,-0.0566,-1.8634,-0.0759,-0.0759,-1.0269
63574,-0.0869,-0.0573,-1.8624,-0.0908,-0.0908,-0.9988
63594,-0.0879,-0.0581,-1.8614,-0.0859,-0.0859,-1.0069
63615,-0.0874,-0.0586,-1.8609,-0.0960,-0.0960,-0.9998
63635,-0.0856,-0.0593,-1.8613,-0.0889,-0.0889,-0.9859
